"wages,num_children,pre_tax_deductions,itemized_deductions,raise_percent,months_elapsed,pay_frequency_biweekly,pay_frequency_monthly,pay_frequency_weekly,adjusted_wages,tax,target_with_noise,target_tax_bracket"
"39337,0,6530,0,16.35712611310059,4,False,True,False,39241.402699110375,-4241.429865044482,3139.31221592883,3924.1402699110376"
"76427,4,11116,0,10.202967609126466,5,True,False,False,73108.82205462709,-9851.948621585803,-2151.2942356298327,7310.882205462709"
"91529,1,258,1,14.724796202676664,1,True,False,False,104748.45871634792,-1945.419266045651,4879.876697307833,10474.845871634792"
"132023,1,282,0,10.257941110376189,7,False,False,True,145283.84159215196,11455.011139313296,9622.707327372158,14528.384159215197"
"114665,2,13937,0,17.39212164949555,10,True,False,False,120670.67628939406,888.959536174254,5653.654103151524,12067.067628939407"
"135787,4,1898,1,8.055516664657997,7,True,False,False,144827.34441343916,4940.467636175927,2086.187553075133,14482.734441343917"
"61921,0,4135,0,19.404706888297536,9,False,False,True,69801.58855230272,4182.866212134055,5584.127084184218,6980.158855230273"
"63307,0,6629,1,18.646455164577556,4,False,False,True,68482.51137103912,-4873.424431448045,3978.6009096831294,6848.251137103912"
"57355,3,11168,0,14.83205238903571,6,False,False,True,54693.923647731426,-9228.355726420144,-1624.486108181486,5469.392364773143"
"133268,0,19584,0,5.58831768352144,11,True,False,False,121131.43921047534,-235.62710855964175,9690.515136838027,12113.143921047535"
"34835,2,612,1,2.633071775865168,2,True,False,False,35140.23055312263,-3718.1942361719343,-2688.7815557501895,3514.0230553122633"
"50159,2,14203,1,17.09406900186395,12,True,False,False,44530.214070644935,-9393.01788940326,-1937.5828743484053,4453.021407064493"
"134346,0,17071,0,3.306045722759225,12,False,False,True,121716.54018669811,3747.1310280047146,9737.32321493585,12171.654018669811"
"77605,0,2307,1,17.085215779946715,4,False,True,False,88556.98170602765,236.19908530138215,5584.558536482213,8855.698170602765"
"135616,3,7133,1,9.81530013424721,2,True,False,False,141794.1174300607,-8409.822064248483,3843.5293944048553,14179.41174300607"
"68088,0,11205,0,8.131135676162085,10,False,True,False,62419.327659185234,-2001.9590426018456,4993.546212734819,6241.932765918524"
"108752,3,5906,0,18.063815576688583,5,False,False,True,122490.76071596038,-881.2024552524763,3799.2608572768313,12249.076071596039"
"85284,3,2591,0,12.07701965080556,7,True,False,False,92992.76543899302,2772.579475911889,1439.421235119442,9299.276543899303"
"87043,0,15149,1,11.532280142594356,1,False,True,False,81932.0426045184,-15935.48696744352,5054.563408361472,8193.204260451841"
"65547,1,12150,1,11.175318892487953,10,True,False,False,60722.08627445907,-6040.989215692616,1357.7669019567256,6072.208627445907"
"127007,1,7183,1,7.423390320390628,10,True,False,False,129252.22534421852,6871.403168027315,6840.178027537482,12925.222534421853"
"112844,3,10102,1,15.712862070582544,7,True,False,False,120473.02207492817,-3676.685568443785,2137.8417659942534,12047.302207492818"
"57532,0,19988,0,5.05596888031546,10,False,True,False,40452.80001622309,-12432.899997972114,3236.2240012978473,4045.280001622309"
"64349,1,17053,1,18.7778992008255,6,False,False,True,59379.39035673921,-14320.57072324456,1250.351228539137,5937.939035673921"
"148012,0,1283,0,17.879704100939215,6,True,False,False,173193.10763388214,11802.70807254116,13855.448610710571,17319.310763388214"
"75445,0,923,1,6.749606513497963,12,False,False,True,79614.24063410854,9157.58609511628,4869.139250728684,7961.424063410855"
"35713,0,1125,0,14.589275396633274,8,False,False,True,39798.267922399646,2967.326792239965,3183.8614337919716,3979.8267922399646"
"86178,4,1529,0,11.46446388899183,8,False,True,False,94528.84569025537,4076.784569025538,-437.6923447795698,9452.884569025538"
"79407,0,8438,0,6.752986039984692,6,False,True,False,76331.34362477064,-2080.299228142202,6106.507489981652,7633.134362477064"
"100340,4,16154,1,19.77043295990893,3,False,False,True,104023.65243197262,-17647.33803380103,-1178.1078054421905,10402.365243197262"
"80990,3,8004,0,0.5047469169652841,5,True,False,False,73394.79452805019,-5916.575341996864,-128.4164377559846,7339.479452805019"
"105672,1,9752,0,5.0529206124257335,2,False,True,False,101259.52226956251,-7976.711943260937,6100.761781565001,10125.952226956251"
"95545,1,10592,1,10.401481222223008,5,True,False,False,94891.09523377298,-6999.3065478891895,4091.287618701839,9489.1095233773"
"114791,1,3864,0,10.439060069571278,9,True,False,False,122910.10144446156,9398.086412501923,7832.808115556925,12291.010144446156"
"88141,1,226,1,11.778661498911283,10,True,False,False,98296.8300317554,9089.353753969424,4363.7464025404315,9829.68300317554"
"53793,1,15036,1,15.033523440458383,1,False,False,True,46843.983264325776,-17262.50020919593,247.5186611460622,4684.398326432578"
"86570,1,11739,0,12.469556610385927,10,True,False,False,85625.8951576111,-568.3881052986126,4850.071612608888,8562.58951576111"
"125084,1,16648,0,12.00562921056074,5,False,False,True,123453.1212417378,-8891.679922391388,7876.249699339023,12345.31212417378"
"67892,3,9587,1,1.070289258260866,12,False,False,True,59031.64078321846,-4294.203882517231,-2777.468737342523,5903.164078321846"
"31015,0,11749,0,7.530605755785967,6,True,False,False,21601.617375157017,-9247.703696863224,1728.1293900125613,2160.1617375157016"
"91813,2,645,1,4.64111479402312,11,True,False,False,95429.14672583644,8565.195174802511,2134.331738066916,9542.914672583645"
"57712,4,16299,1,5.307402232039509,7,True,False,False,44476.007976154644,-16981.186802086468,-5941.919361907629,4447.600797615464"
"130497,2,19374,1,11.086749486806898,9,True,False,False,125590.8754777984,-7065.451508747683,4547.270038223873,12559.08754777984"
"38415,2,13675,0,3.9901062985921687,6,False,False,True,26272.799334604184,-12678.915049904686,-1898.1760532316653,2627.2799334604188"
"141854,0,18888,1,5.878982020337951,5,True,False,False,131305.5711551302,-11500.901802804365,9004.445692410416,13130.55711551302"
"142816,0,10964,0,4.741694170346802,12,True,False,False,138623.89794632248,11474.184691948372,11089.9118357058,13862.389794632249"
"92292,0,16087,0,18.970058864363896,7,False,False,True,93712.84672709872,-6479.513411378863,7497.027738167897,9371.284672709871"
"53833,1,13537,0,18.893314643421903,1,False,True,False,50466.83807199331,-13736.952024100085,2037.347045759465,5046.683807199332"
"34158,3,13269,0,12.198831171921034,11,False,True,False,25055.87675170479,-10999.329446640591,-3995.529859863617,2505.587675170479"
"92680,1,9346,1,18.490449374638,5,False,False,True,100470.94848041449,-5482.440719974095,4537.67587843316,10047.09484804145"
"50309,3,587,0,15.716252909367462,2,False,True,False,57628.68967617368,-2131.607758095658,-1389.7048259061057,5762.868967617368"
"36970,3,12763,1,11.798957656036176,4,False,False,True,28569.074645436573,-15696.39626772817,-5214.4740283650735,2856.9074645436576"
"102474,2,9177,1,0.1287042299359142,7,True,False,False,93428.88837258454,-4198.984767398853,1974.311069806763,9342.888837258453"
"116704,2,4079,0,15.45032572158808,5,True,False,False,130656.14813012216,2341.9467581326358,6452.491850409773,13065.614813012216"
"76540,3,3348,1,14.049766831769375,12,False,True,False,83945.69153303628,4746.053729955442,-784.3446773570977,8394.569153303628"
"50384,3,18099,1,12.30507306564828,6,True,False,False,38484.788013396224,-18855.215898995284,-4421.216958928302,3848.478801339623"
"48017,1,10785,0,15.208486233649436,2,False,True,False,44534.658834811446,-10402.008529129716,1562.7727067849155,4453.465883481144"
"105880,1,12328,1,10.258443295495317,3,False,True,False,104413.63976127045,-10950.188508952358,4853.091180901636,10441.363976127046"
"135570,2,6450,1,14.08166542642678,7,True,False,False,148210.51381860676,3082.7949591280903,6356.841105488542,14821.051381860678"
"38702,0,13230,1,18.703441734529868,11,True,False,False,32710.60602009775,-8913.166672236559,1116.8484816078203,3271.0606020097753"
"30384,3,5433,1,7.516100316921726,2,False,True,False,27234.6919202935,-9616.307701992662,-5321.2246463765205,2723.46919202935"
"30404,1,1098,0,14.162436698012508,12,True,False,False,33611.947253663726,3108.4920880495583,688.9557802930981,3361.194725366373"
"70943,2,7096,1,9.513756360219174,6,False,False,True,70596.3441746303,-5269.074186902728,147.70753397042427,7059.63441746303"
"77926,1,18710,1,13.487993036279631,5,True,False,False,69726.65345345126,-16182.709159159298,2078.132276276101,6972.665345345126"
"59189,3,11439,1,15.25786671108728,10,True,False,False,56780.97872762545,-7911.502659046819,-2957.521701789964,5678.097872762545"
"42763,3,9087,1,0.9090500087159192,1,False,False,True,34064.73705522719,-13547.60328680966,-4774.821035581825,3406.4737055227192"
"48384,4,16021,0,12.93200887897324,12,True,False,False,38620.02317600241,-11824.84652359964,-4910.398145919808,3862.0023176002414"
"90100,0,6416,1,4.534823688138891,11,True,False,False,87769.87614301314,4534.557969664307,5521.590091441051,8776.987614301315"
"128142,4,6980,0,13.400650756151336,10,False,True,False,138333.86189194745,7184.232736493432,3066.7089513557967,13833.386189194745"
"39860,2,18058,1,9.36660371867627,11,True,False,False,25535.528242264365,-16063.889866688649,-3457.1577406188508,2553.5528242264368"
"134293,1,11101,0,15.471054837297745,4,True,False,False,143968.54367265225,-4347.522816367387,9517.48349381218,14396.854367265225"
"110642,2,7950,0,2.4680163041119285,11,False,False,True,105422.66259919552,5638.741107389382,4433.8130079356415,10542.266259919554"
"80612,3,9122,0,12.5264470331239,2,False,True,False,81587.81948234183,-9854.254512941454,527.0255585873465,8158.781948234184"
"53574,4,12576,0,5.569414578551046,4,False,True,False,43981.75816631294,-13748.112091684354,-4481.459346694965,4398.175816631294"
"53524,4,1089,0,17.059639906611828,1,False,True,False,61566.001663614916,-4305.812479204813,-3074.7198669108066,6156.600166361492"
"99172,4,4578,1,18.567670112726148,2,True,False,False,113007.92980419278,-7638.35175489518,-459.3656156645775,11300.792980419279"
"40916,2,9127,1,19.92796587358111,8,False,True,False,39942.726516834446,-8220.027348316555,-2304.581878653244,3994.2726516834446"
"34809,3,10487,1,15.920148048545666,6,False,False,True,29863.64433421826,-12460.70167493363,-5110.908453262538,2986.364433421826"
"62201,1,155,0,15.07468140856009,2,False,True,False,71422.60258293846,634.4400645734615,3713.808206635077,7142.260258293846"
"83330,1,1958,1,4.310015177351021,12,False,False,True,84963.5356472866,8080.230347092989,3297.0828517829277,8496.35356472866"
"43456,2,10693,0,6.720141179802175,6,False,True,False,35683.304551094836,-9214.777158667886,-1145.3356359124132,3568.330455109484"
"143748,4,6344,0,9.313650835245593,10,False,True,False,150792.18680264885,9298.023350331106,4063.374944211908,15079.218680264887"
"86397,0,5779,1,15.467620955644994,9,False,False,True,93981.56047704861,3444.063053667968,6018.5248381638885,9398.15604770486"
"68765,2,3830,1,18.299317301559373,7,False,True,False,77518.52554241731,-712.0040150384857,701.4820433933846,7751.852554241731"
"64816,2,9046,0,3.782782000459693,9,False,True,False,58221.84798141796,-3478.3671020904785,657.7478385134373,5822.184798141796"
"75106,3,9794,0,18.447349693402057,5,False,True,False,79167.06646072655,-7233.933346204591,333.36531685812406,7916.7066460726555"
"83932,1,441,1,13.91249304708116,7,True,False,False,95168.03366427615,4924.790445624163,4113.442693142092,9516.803366427615"
"47100,2,14478,1,12.215414613700773,11,False,False,True,38375.460283053064,-11210.649211080205,-2429.963177355755,3837.5460283053067"
"87091,2,4628,1,3.9968254256387903,7,False,True,False,85943.87523144309,-702.9609172487299,1375.510018515447,8594.387523144309"
"51949,4,6370,1,1.110500656183011,12,False,False,True,46155.89398588051,-4491.115902117924,-5807.528481129559,4615.589398588051"
"100080,4,9528,0,11.369297970158796,12,False,False,True,101930.39340853493,3190.759011280239,154.43147268279517,10193.039340853495"
"67744,0,17332,1,13.030313666577849,3,False,False,True,59239.2556902865,-16460.57791161426,3239.1404552229205,5923.925569028651"
"75543,3,11565,1,4.215628987093765,7,False,True,False,67162.61260572023,-9676.33389699948,-2126.9909915423814,6716.261260572024"
"138319,0,8179,1,11.129124116509129,1,False,True,False,145533.69318671426,-8257.591335166071,10142.69545493714,14553.369318671426"
"122193,4,16013,0,17.12986805525147,9,False,False,True,127111.49967275345,-3911.493786815237,2168.919973820275,12711.149967275345"
"66187,1,16843,0,16.7013189091004,10,True,False,False,60398.10194636628,-8187.862256704215,2831.848155709303,6039.810194636629"
"142734,4,392,0,18.547103611725944,6,False,False,True,168815.02286916092,8298.526715187068,5505.201829532874,16881.502286916093"
"37239,3,12130,0,7.317716191137609,5,True,False,False,27834.044332417732,-12632.247229223893,-3773.2764534065814,2783.4044332417734"
"44489,4,18171,1,6.360991451018374,7,False,False,True,29147.94148664357,-20030.592619918687,-7168.164681068514,2914.794148664357"
"144937,3,10449,0,14.988520119616172,5,False,False,True,156211.9114057681,-3032.6930371394938,6496.952912461449,15621.191140576811"
